# Athena data file -- Athena version 0.8.056
# Saving Ni_Fe75Ni5S20 as normalized mu(E)
# .  Element=Er   Edge=L3
# Background parameters
# .  E0=8335.000  Eshift=0.000  Rbkg=1.000
# .  Standard=0: None
# .  Kweight=1.0  Edge step=0.651
# .  Fixed step=no    Flatten=yes
# .  Pre-edge range: [ -105.157 : -30.000 ]
# .  Pre-edge line: 0.69677 + -4.4492e-05 * E
# .  Normalization range: [ 150.000 : 860.389 ]
# .  Post-edge polynomial: 5.04 + -0.001001 * E + 6.1612e-08 * E^2
# .  Spline range: [ 0.000 : 960.417 ]   Clamps: None/Strong
# Foreward FT parameters
# .  Kweight=0   Window=kaiser-bessel   Phase correction=no
# .  k-range: [ 2.000 : 11.000 ]   dk=4.00
# Backward FT parameters
# .  R-range: [ 1.000 : 3.000 ]
# .  dR=0.00   Window=kaiser-bessel
# Plotting parameters
# .  Multiplier=1   Y-offset=0.000
# .
# Merge in e space of:
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.001
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.002
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.003
#------------------------
#  energy norm bkg_norm der_norm stddev
  8686.2500        1.0073578       0.99929799      -0.28622652E-03
  8689.9790        1.0053372       0.99930251      -0.49613254E-03
  8693.6500        1.0023873       0.99930803      -0.49848954E-03
  8697.3870        1.0003386       0.99931506      -0.55692576E-03
  8701.1280       0.99689926       0.99932380      -0.13939609E-02
  8704.8720       0.98857497       0.99933456      -0.53038884E-03
  8708.6850       0.99154304       0.99934790       0.66668063E-03
  8712.4690       0.99227912       0.99936382      -0.26363459E-03
  8716.3200       0.98815723       0.99938289       0.66149087E-03
  8720.1440       0.99597038       0.99940460       0.48426815E-03
  8724.0340       0.99049450       0.99942941      -0.51581638E-03
  8727.8970       0.99056018       0.99945666       0.76683748E-03
  8731.7960       0.99502826       0.99948668       0.12694361E-02
  8735.6990       0.99903284       0.99951915      -0.50509055E-03
  8739.6710       0.98959993       0.99955457      -0.62463049E-03
  8743.6120       0.99262652       0.99959196       0.13178893E-02
  8747.5920       0.99856788       0.99963188       0.44906938E-03
  8751.5750       0.99471764       0.99967386       0.32332165E-03
  8755.5960       0.99965722       0.99971820       0.82753175E-03
  8759.6850       0.99990436       0.99976517       0.70095283E-03
  8763.7110        1.0038138       0.99981314       0.70768458E-03
  8767.7760        1.0040968       0.99986319      -0.28401648E-05
  8771.8760        1.0022369       0.99991517       0.17842966E-03
  8775.9810        1.0039932       0.99996861       0.34259977E-03
  8780.0900        1.0034752        1.0000233       0.77061606E-03
  8784.2700        1.0087842        1.0000802       0.67793911E-03
  8788.4200        1.0075114        1.0001376      -0.61387932E-03
  8792.6070        1.0020473        1.0001965      -0.28579271E-03
  8796.8660        1.0034507        1.0002571      -0.31191933E-04
  8801.0620        1.0001282        1.0003174       0.52297903E-04
  8805.3270        1.0022299        1.0003792       0.30203362E-03
  8809.5640        1.0010179        1.0004409       0.42202377E-04
  8813.8400        1.0009019        1.0005033       0.12109659E-03
  8818.1520        1.0003488        1.0005664       0.27694965E-03
  8822.5030        1.0015701        1.0006298      -0.22794976E-03
  8826.8240       0.99663211        1.0006925      -0.41765613E-03
  8831.1840       0.99619550        1.0007554       0.77628062E-03
  8835.5480        1.0016397        1.0008177       0.91227926E-03
  8839.9820        1.0024347        1.0008803      -0.28768723E-03
  8844.4220       0.99727688        1.0009420      -0.43408740E-03
  8848.8330       0.99678005        1.0010021       0.75813601E-03
  8853.3160        1.0021909        1.0010619       0.69549306E-03
  8857.7360        1.0011339        1.0011195       0.42925012E-04
  8862.2630        1.0007200        1.0011767      -0.31138744E-03
  8866.7920       0.99642879        1.0012321       0.35921900E-04
  8871.3270       0.99915105        1.0012856       0.99195531E-03
  8875.8340        1.0035003        1.0013365       0.19704972E-04
  8880.4130       0.99741531        1.0013857       0.93392085E-04
  8885.0300        1.0024133        1.0014329       0.94694718E-03
  8889.6190        1.0041769        1.0014771      -0.11118801E-03
  8894.2460       0.99942237        1.0015191       0.33043497E-03
  8898.9120        1.0052569        1.0015586       0.55293780E-03
  8903.5850        1.0025774        1.0015954       0.20262303E-03
  8908.2610        1.0051320        1.0016292       0.22956581E-03
  8912.9780        1.0026966        1.0016604       0.16848736E-03
  8917.6970        1.0046670        1.0016886       0.34333505E-03
  8922.4240        1.0038744        1.0017136       0.30487390E-03
  8927.1890        1.0054769        1.0017356       0.58263151E-04
  8931.9940        1.0023222        1.0017545      -0.26213282E-03
  8936.8050        1.0008276        1.0017699       0.13890561E-03
  8941.6200        1.0015197        1.0017819       0.20471512E-03
  8946.4410        1.0006496        1.0017904       0.68985223E-03
  8951.3020        1.0060291        1.0017953      -0.18955110E-04
  8956.2370       0.99825964        1.0017964      -0.53062443E-03
  8961.0740       0.99863601        1.0017937       0.66650956E-03
  8966.0210        1.0025610        1.0017869       0.47685344E-03
  8970.9380        1.0010927        1.0017762      -0.23898666E-03
  8975.8950       0.99794276        1.0017613       0.29859375E-05
  8980.8930       0.99883604        1.0017420       0.61375461E-03
  8985.8620        1.0017615        1.0017184       0.60114926E-03
  8990.8710        1.0025238        1.0016903       0.30449871E-03
  8995.9560        1.0024882        1.0016572      -0.21575625E-03
  9001.0120       0.99796830        1.0016195       0.21174343E-03
  9006.0720        1.0022588        1.0015772       0.59641530E-03
  9011.1400        1.0016249        1.0015299       0.16980186E-03
  9016.2490        1.0015816        1.0014773       0.37502047E-03
  9021.3630        1.0030327        1.0014196      -0.55220157E-03
  9026.5540       0.99343571        1.0013558       0.89769553E-04
  9031.7140        1.0014854        1.0012871       0.92246718E-03
  9036.9170        1.0005057        1.0012124       0.22080446E-03
  9042.0900        1.0012737        1.0011326       0.39049017E-03
  9047.3050        1.0020461        1.0010466       0.18553705E-03
  9052.5620        1.0006700        1.0009542       0.28488270E-03
  9057.8580        1.0024757        1.0008551       0.46343690E-03
  9063.0930        1.0029685        1.0007512      -0.14469831E-03
  9068.4380       0.99834017        1.0006390      -0.15358352E-03
  9073.7550       0.99869560        1.0005211       0.53455149E-03
  9079.0430        1.0013771        1.0003976       0.71083851E-03
  9084.4440        1.0036301        1.0002651       0.29579547E-04
  9089.7800       0.99900826        1.0001278      -0.79564283E-04
  9095.2290        1.0000625       0.99998109       0.73438406E-03
  9100.6140        1.0042318       0.99982970       0.29887501E-03
  9106.0770        1.0005571       0.99966959      -0.22854388E-03
  9111.5120       0.99896972       0.99950381       0.33063526E-03
  9116.9880        1.0013787       0.99933023       0.37576048E-03
