# data: k, chik, win, fit_k, fit_chik, path1, path2
#------------------------
#   k         chik       win       fk         sum   p1 p2
  14.550000      -0.23244149E-01   0.24973502        14.550000      -0.51537391E-03   -1.4980129       -2.0025025
  14.600000      -0.11294436E-01   0.24316961        14.600000      -0.15120741E-02   -1.4979147       -2.0035974
  14.650000       0.11390842E-02   0.23666762        14.650000      -0.22169089E-02   -1.4978986       -2.0043183
  14.700000       0.43093407E-02   0.23023018        14.700000      -0.25994157E-02   -1.4979590       -2.0046404
  14.750000       0.94895963E-01   0.22385840        14.750000      -0.26603724E-02   -1.4980883       -2.0045721
  14.800000       0.59745935E-01   0.21755335        14.800000      -0.24287398E-02   -1.4982767       -2.0041520
  14.850000       0.20309984E-01   0.21131608        14.850000      -0.19565321E-02   -1.4985130       -2.0034435
  14.900000       0.38266381E-01   0.20514760        14.900000      -0.13122239E-02   -1.4987852       -2.0025271
  14.950000       0.26986322E-02   0.19904890        14.950000      -0.57337011E-03   -1.4990806       -2.0014928
  15.000000       0.29244418E-01   0.19302093        15.000000       0.18064327E-03   -1.4993874       -2.0004319
  15.050000       0.49187759E-01   0.18706459        15.050000       0.87688493E-03   -1.4996965       -1.9994266
  15.100000       0.44042293E-01   0.18118077        15.100000       0.14538021E-02   -1.4999950       -1.9985512
  15.150000       0.50305020E-01   0.17537032        15.150000       0.18635943E-02   -1.5002726       -1.9978638
  15.200000       0.42708051E-01   0.16963406        15.200000       0.20767712E-02   -1.5005205       -1.9974028
  15.250000       0.37943467E-01   0.16397278        15.250000       0.20833104E-02   -1.5007315       -1.9971852
  15.300000       0.52134430E-01   0.15838721        15.300000       0.18920824E-02   -1.5009004       -1.9972076
  15.350000       0.44680685E-01   0.15287809        15.350000       0.15287295E-02   -1.5010238       -1.9974474
  15.400000       0.96502251E-02   0.14744609        15.400000       0.10322983E-02   -1.5011006       -1.9978671
  15.450000      -0.15643117E-01   0.14209186        15.450000       0.45100490E-03   -1.5011311       -1.9984179
  15.500000      -0.19470042E-01   0.13681602        15.500000      -0.16244835E-03   -1.5011176       -1.9990448
  15.550000      -0.16885586E-01   0.13161915        15.550000      -0.75558114E-03   -1.5010638       -1.9996918
  15.600000      -0.29097723E-01   0.12650180        15.600000      -0.12804786E-02   -1.5009745       -2.0003059
  15.650000      -0.44499783E-01   0.12146449        15.650000      -0.16974404E-02   -1.5008558       -2.0008416
  15.700000      -0.59890854E-01   0.11650770        15.700000      -0.19776894E-02   -1.5007142       -2.0012635
  15.750000      -0.53178188E-01   0.11163187        15.750000      -0.21049919E-02   -1.5005567       -2.0015483
  15.800000      -0.73049452E-01   0.10683742        15.800000      -0.20761410E-02   -1.5003903       -2.0016858
